file_name,folder,upload_date,image_format,resource_type,width,height,aspect_ratio,megabytes,secure_url
VA44,,2019-01-04T20:58:23+00:00,jpg,image,302,276,1.0942,0.020165,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635503/VA44.jpg
VA43,,2019-01-04T20:58:22+00:00,jpg,image,274,259,1.05792,0.020078,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635502/VA43.jpg
VA42,,2019-01-04T20:58:20+00:00,jpg,image,289,291,0.99313,0.019277,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635500/VA42.jpg
VA41,,2019-01-04T20:58:19+00:00,jpg,image,310,297,1.04377,0.019741,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635499/VA41.jpg
VA40,,2019-01-04T20:58:19+00:00,jpg,image,273,247,1.10526,0.018478,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635499/VA40.jpg
VA39,,2019-01-04T20:58:18+00:00,jpg,image,338,306,1.10458,0.026722,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635498/VA39.jpg
VA38,,2019-01-04T20:58:17+00:00,jpg,image,291,287,1.01394,0.019501,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635497/VA38.jpg
VA37,,2019-01-04T20:58:13+00:00,jpg,image,282,281,1.00356,0.017476,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635493/VA37.jpg
VA36,,2019-01-04T20:58:11+00:00,jpg,image,308,296,1.04054,0.019918,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635491/VA36.jpg
VA35,,2019-01-04T20:58:10+00:00,jpg,image,287,270,1.06296,0.017387,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635490/VA35.jpg
VA34,,2019-01-04T20:58:10+00:00,jpg,image,304,293,1.03754,0.020737,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635490/VA34.jpg
VA33,,2019-01-04T20:58:05+00:00,jpg,image,297,286,1.03846,0.019475,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635485/VA33.jpg
VA32,,2019-01-04T20:58:04+00:00,jpg,image,293,269,1.08922,0.01864,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635484/VA32.jpg
VA31,,2019-01-04T20:58:03+00:00,jpg,image,283,269,1.05204,0.017565,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635483/VA31.jpg
VA30,,2019-01-04T20:58:02+00:00,jpg,image,270,252,1.07143,0.018682,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635482/VA30.jpg
VA29,,2019-01-04T20:58:00+00:00,jpg,image,266,241,1.10373,0.019892,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635480/VA29.jpg
VA28,,2019-01-04T20:57:59+00:00,jpg,image,261,236,1.10593,0.017949,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635479/VA28.jpg
VA27,,2019-01-04T20:57:59+00:00,jpg,image,186,161,1.15528,0.012351,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635479/VA27.jpg
VA26,,2019-01-04T20:57:58+00:00,jpg,image,269,286,0.94056,0.014929,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635478/VA26.jpg
VA25,,2019-01-04T20:57:57+00:00,jpg,image,243,249,0.9759,0.017341,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635477/VA25.jpg
VA24,,2019-01-04T20:57:56+00:00,jpg,image,287,287,1,0.019052,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635476/VA24.jpg
VA23,,2019-01-04T20:57:55+00:00,jpg,image,325,346,0.93931,0.020209,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635475/VA23.jpg
VA22,,2019-01-04T20:57:54+00:00,jpg,image,289,318,0.90881,0.019383,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635474/VA22.jpg
VA21,,2019-01-04T20:57:53+00:00,jpg,image,181,205,0.88293,0.01242,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635473/VA21.jpg
VA20,,2019-01-04T20:57:50+00:00,jpg,image,206,212,0.9717,0.012354,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635470/VA20.jpg
VA19,,2019-01-04T20:57:49+00:00,jpg,image,242,244,0.9918,0.017246,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635469/VA19.jpg
VA18,,2019-01-04T20:57:49+00:00,jpg,image,220,235,0.93617,0.014166,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635469/VA18.jpg
VA17,,2019-01-04T20:57:47+00:00,jpg,image,232,199,1.16583,0.014568,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635467/VA17.jpg
VA16,,2019-01-04T20:57:46+00:00,jpg,image,216,232,0.93103,0.014789,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635466/VA16.jpg
VA15,,2019-01-04T20:57:45+00:00,jpg,image,233,226,1.03097,0.015204,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635465/VA15.jpg
VA14,,2019-01-04T20:57:44+00:00,jpg,image,206,235,0.8766,0.016531,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635464/VA14.jpg
VA13,,2019-01-04T20:57:40+00:00,jpg,image,196,223,0.87892,0.014232,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635460/VA13.jpg
VA12,,2019-01-04T20:57:37+00:00,jpg,image,193,211,0.91469,0.013507,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635457/VA12.jpg
VA11,,2019-01-04T20:57:34+00:00,jpg,image,231,220,1.05,0.01548,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635454/VA11.jpg
VA10,,2019-01-04T20:57:33+00:00,jpg,image,232,246,0.94309,0.017613,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635453/VA10.jpg
VA9,,2019-01-04T20:57:32+00:00,jpg,image,234,251,0.93227,0.017443,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635452/VA9.jpg
VA8,,2019-01-04T20:57:30+00:00,jpg,image,246,284,0.8662,0.018882,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635450/VA8.jpg
VA7,,2019-01-04T20:57:29+00:00,jpg,image,233,252,0.9246,0.016145,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635449/VA7.jpg
VA6,,2019-01-04T20:57:26+00:00,png,image,466,390,1.19487,0.235645,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635446/VA6.png
VA5,,2019-01-04T20:57:23+00:00,png,image,332,326,1.0184,0.163058,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635443/VA5.png
VA4,,2019-01-04T20:57:21+00:00,png,image,194,186,1.04301,0.061382,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635441/VA4.png
VA3,,2019-01-04T20:50:42+00:00,png,image,294,300,0.98,0.114497,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635042/VA3.png
VA2,,2019-01-04T20:50:40+00:00,png,image,252,244,1.03279,0.078181,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635040/VA2.png
VA1,,2019-01-04T20:50:37+00:00,png,image,260,238,1.09244,0.076913,https://res.cloudinary.com/mtylerpreston/image/upload/v1546635037/VA1.png
Screen_Shot_2018-11-19_at_4.37.59_PM,,2018-11-20T00:47:05+00:00,png,image,1076,976,1.10246,1.822342,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674825/Screen_Shot_2018-11-19_at_4.37.59_PM.png
Screen_Shot_2018-11-19_at_4.37.51_PM,,2018-11-20T00:39:17+00:00,png,image,1196,1136,1.05282,2.132857,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674357/Screen_Shot_2018-11-19_at_4.37.51_PM.png
Screen_Shot_2018-11-19_at_4.37.46_PM,,2018-11-20T00:39:15+00:00,png,image,1060,1008,1.05159,1.672345,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674355/Screen_Shot_2018-11-19_at_4.37.46_PM.png
Screen_Shot_2018-11-19_at_4.37.30_PM,,2018-11-20T00:39:15+00:00,png,image,842,820,1.02683,1.229614,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674355/Screen_Shot_2018-11-19_at_4.37.30_PM.png
Screen_Shot_2018-11-19_at_4.37.40_PM,,2018-11-20T00:39:14+00:00,png,image,718,650,1.10462,0.774281,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674354/Screen_Shot_2018-11-19_at_4.37.40_PM.png
Screen_Shot_2018-11-19_at_4.37.25_PM,,2018-11-20T00:39:14+00:00,png,image,626,596,1.05034,0.626498,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674354/Screen_Shot_2018-11-19_at_4.37.25_PM.png
Screen_Shot_2018-11-19_at_4.37.22_PM,,2018-11-20T00:39:14+00:00,png,image,792,790,1.00253,0.99688,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674354/Screen_Shot_2018-11-19_at_4.37.22_PM.png
Screen_Shot_2018-11-19_at_4.37.18_PM,,2018-11-20T00:39:14+00:00,png,image,1188,1090,1.08991,1.459171,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674354/Screen_Shot_2018-11-19_at_4.37.18_PM.png
Screen_Shot_2018-11-19_at_4.37.01_PM,,2018-11-20T00:39:12+00:00,png,image,734,768,0.95573,0.95879,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674352/Screen_Shot_2018-11-19_at_4.37.01_PM.png
Screen_Shot_2018-11-19_at_4.36.57_PM,,2018-11-20T00:39:11+00:00,png,image,612,582,1.05155,0.609598,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674351/Screen_Shot_2018-11-19_at_4.36.57_PM.png
Screen_Shot_2018-11-19_at_4.36.55_PM,,2018-11-20T00:39:11+00:00,png,image,916,818,1.1198,1.144816,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674351/Screen_Shot_2018-11-19_at_4.36.55_PM.png
Screen_Shot_2018-11-19_at_4.36.51_PM,,2018-11-20T00:39:10+00:00,png,image,714,672,1.0625,0.81409,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674350/Screen_Shot_2018-11-19_at_4.36.51_PM.png
Screen_Shot_2018-11-19_at_4.36.37_PM,,2018-11-20T00:39:10+00:00,png,image,1034,974,1.0616,1.637904,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674350/Screen_Shot_2018-11-19_at_4.36.37_PM.png
Screen_Shot_2018-11-19_at_4.36.44_PM,,2018-11-20T00:39:10+00:00,png,image,874,930,0.93978,1.323336,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674350/Screen_Shot_2018-11-19_at_4.36.44_PM.png
Screen_Shot_2018-11-19_at_4.36.33_PM,,2018-11-20T00:39:09+00:00,png,image,1138,952,1.19538,1.542687,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674349/Screen_Shot_2018-11-19_at_4.36.33_PM.png
Screen_Shot_2018-11-19_at_4.36.10_PM,,2018-11-20T00:39:08+00:00,png,image,812,736,1.10326,0.99548,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674348/Screen_Shot_2018-11-19_at_4.36.10_PM.png
Screen_Shot_2018-11-19_at_4.36.19_PM,,2018-11-20T00:39:07+00:00,png,image,926,1262,0.73376,1.982796,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674347/Screen_Shot_2018-11-19_at_4.36.19_PM.png
Screen_Shot_2018-11-19_at_4.36.14_PM,,2018-11-20T00:39:07+00:00,png,image,932,944,0.98729,1.482883,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674347/Screen_Shot_2018-11-19_at_4.36.14_PM.png
Screen_Shot_2018-11-19_at_4.36.25_PM,,2018-11-20T00:39:07+00:00,png,image,916,710,1.29014,1.03013,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674347/Screen_Shot_2018-11-19_at_4.36.25_PM.png
Screen_Shot_2018-11-19_at_4.36.17_PM,,2018-11-20T00:39:07+00:00,png,image,792,1104,0.71739,1.528744,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674347/Screen_Shot_2018-11-19_at_4.36.17_PM.png
Screen_Shot_2018-11-19_at_4.36.06_PM,,2018-11-20T00:39:05+00:00,png,image,866,742,1.16712,1.125717,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674345/Screen_Shot_2018-11-19_at_4.36.06_PM.png
Screen_Shot_2018-11-19_at_4.35.58_PM,,2018-11-20T00:39:05+00:00,png,image,1018,790,1.28861,1.195423,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674345/Screen_Shot_2018-11-19_at_4.35.58_PM.png
Screen_Shot_2018-11-19_at_4.35.56_PM,,2018-11-20T00:39:03+00:00,png,image,996,932,1.06867,1.425252,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674343/Screen_Shot_2018-11-19_at_4.35.56_PM.png
Screen_Shot_2018-11-19_at_4.36.02_PM,,2018-11-20T00:39:03+00:00,png,image,748,684,1.09357,0.830079,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674343/Screen_Shot_2018-11-19_at_4.36.02_PM.png
Screen_Shot_2018-11-19_at_4.34.38_PM,,2018-11-20T00:39:02+00:00,png,image,1250,1320,0.94697,2.66925,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674342/Screen_Shot_2018-11-19_at_4.34.38_PM.png
Screen_Shot_2018-11-19_at_4.35.54_PM,,2018-11-20T00:39:02+00:00,png,image,714,680,1.05,0.766317,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674342/Screen_Shot_2018-11-19_at_4.35.54_PM.png
Screen_Shot_2018-11-19_at_4.35.52_PM,,2018-11-20T00:39:02+00:00,png,image,948,898,1.05568,1.318701,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674342/Screen_Shot_2018-11-19_at_4.35.52_PM.png
Screen_Shot_2018-11-19_at_4.34.32_PM,,2018-11-20T00:38:59+00:00,png,image,1564,1396,1.12034,3.302422,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674339/Screen_Shot_2018-11-19_at_4.34.32_PM.png
Screen_Shot_2018-11-19_at_4.35.36_PM,,2018-11-20T00:38:59+00:00,png,image,716,700,1.02286,0.871901,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674339/Screen_Shot_2018-11-19_at_4.35.36_PM.png
Screen_Shot_2018-11-19_at_4.35.31_PM,,2018-11-20T00:38:59+00:00,png,image,962,934,1.02998,1.524469,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674339/Screen_Shot_2018-11-19_at_4.35.31_PM.png
Screen_Shot_2018-11-19_at_4.35.27_PM,,2018-11-20T00:38:58+00:00,png,image,980,932,1.0515,1.532887,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674338/Screen_Shot_2018-11-19_at_4.35.27_PM.png
Screen_Shot_2018-11-19_at_4.35.34_PM,,2018-11-20T00:38:58+00:00,png,image,826,798,1.03509,1.157606,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674338/Screen_Shot_2018-11-19_at_4.35.34_PM.png
Screen_Shot_2018-11-19_at_4.35.21_PM,,2018-11-20T00:38:58+00:00,png,image,1240,1052,1.17871,1.978602,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674338/Screen_Shot_2018-11-19_at_4.35.21_PM.png
Screen_Shot_2018-11-19_at_4.35.24_PM,,2018-11-20T00:38:56+00:00,png,image,1018,1118,0.91055,1.946979,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674336/Screen_Shot_2018-11-19_at_4.35.24_PM.png
Screen_Shot_2018-11-19_at_4.34.55_PM,,2018-11-20T00:38:54+00:00,png,image,960,928,1.03448,1.392959,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674334/Screen_Shot_2018-11-19_at_4.34.55_PM.png
Screen_Shot_2018-11-19_at_4.34.42_PM,,2018-11-20T00:38:54+00:00,png,image,644,640,1.00625,0.679418,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674334/Screen_Shot_2018-11-19_at_4.34.42_PM.png
Screen_Shot_2018-11-19_at_4.34.53_PM,,2018-11-20T00:38:53+00:00,png,image,626,656,0.95427,0.624288,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674333/Screen_Shot_2018-11-19_at_4.34.53_PM.png
Screen_Shot_2018-11-19_at_4.34.35_PM,,2018-11-20T00:38:53+00:00,png,image,898,906,0.99117,1.358619,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674333/Screen_Shot_2018-11-19_at_4.34.35_PM.png
Screen_Shot_2018-11-19_at_4.34.48_PM,,2018-11-20T00:38:53+00:00,png,image,412,472,0.87288,0.311802,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674333/Screen_Shot_2018-11-19_at_4.34.48_PM.png
Screen_Shot_2018-11-19_at_4.34.09_PM,,2018-11-20T00:38:51+00:00,png,image,1268,1210,1.04793,2.719881,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674331/Screen_Shot_2018-11-19_at_4.34.09_PM.png
Screen_Shot_2018-11-19_at_4.34.18_PM,,2018-11-20T00:38:50+00:00,png,image,662,606,1.09241,0.642716,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674330/Screen_Shot_2018-11-19_at_4.34.18_PM.png
Screen_Shot_2018-11-19_at_4.34.23_PM,,2018-11-20T00:38:49+00:00,png,image,610,604,1.00993,0.630998,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674329/Screen_Shot_2018-11-19_at_4.34.23_PM.png
Screen_Shot_2018-11-19_at_4.34.25_PM,,2018-11-20T00:38:49+00:00,png,image,610,554,1.10108,0.583957,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674329/Screen_Shot_2018-11-19_at_4.34.25_PM.png
Screen_Shot_2018-11-19_at_4.34.02_PM,,2018-11-20T00:38:49+00:00,png,image,1112,1048,1.06107,1.74627,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674329/Screen_Shot_2018-11-19_at_4.34.02_PM.png
Screen_Shot_2018-11-19_at_4.33.56_PM,,2018-11-20T00:38:49+00:00,png,image,1206,1116,1.08065,2.204477,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674329/Screen_Shot_2018-11-19_at_4.33.56_PM.png
Screen_Shot_2018-11-19_at_4.33.52_PM,,2018-11-20T00:38:47+00:00,png,image,1048,1074,0.97579,1.644592,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674327/Screen_Shot_2018-11-19_at_4.33.52_PM.png
Screen_Shot_2018-11-19_at_4.33.48_PM,,2018-11-20T00:38:46+00:00,png,image,858,786,1.0916,1.206803,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674326/Screen_Shot_2018-11-19_at_4.33.48_PM.png
Screen_Shot_2018-11-19_at_4.33.36_PM,,2018-11-20T00:38:46+00:00,png,image,1150,1070,1.07477,2.023874,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674326/Screen_Shot_2018-11-19_at_4.33.36_PM.png
Screen_Shot_2018-11-19_at_4.33.46_PM,,2018-11-20T00:38:45+00:00,png,image,824,802,1.02743,1.012951,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674325/Screen_Shot_2018-11-19_at_4.33.46_PM.png
Screen_Shot_2018-11-19_at_4.33.40_PM,,2018-11-20T00:38:45+00:00,png,image,958,800,1.1975,1.326493,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674325/Screen_Shot_2018-11-19_at_4.33.40_PM.png
Screen_Shot_2018-11-19_at_4.33.42_PM,,2018-11-20T00:38:44+00:00,png,image,900,786,1.14504,1.10209,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674324/Screen_Shot_2018-11-19_at_4.33.42_PM.png
Screen_Shot_2018-11-19_at_4.33.32_PM,,2018-11-20T00:38:43+00:00,png,image,504,460,1.09565,0.400793,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674323/Screen_Shot_2018-11-19_at_4.33.32_PM.png
Screen_Shot_2018-11-19_at_4.33.25_PM,,2018-11-20T00:38:42+00:00,png,image,556,556,1,0.563635,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674322/Screen_Shot_2018-11-19_at_4.33.25_PM.png
Screen_Shot_2018-11-19_at_4.33.18_PM,,2018-11-20T00:38:42+00:00,png,image,1052,964,1.09129,1.693889,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674322/Screen_Shot_2018-11-19_at_4.33.18_PM.png
Screen_Shot_2018-11-19_at_4.33.22_PM,,2018-11-20T00:38:42+00:00,png,image,796,732,1.08743,0.95533,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674322/Screen_Shot_2018-11-19_at_4.33.22_PM.png
Screen_Shot_2018-11-19_at_4.32.47_PM,,2018-11-20T00:38:41+00:00,png,image,700,620,1.12903,0.720911,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674321/Screen_Shot_2018-11-19_at_4.32.47_PM.png
Screen_Shot_2018-11-19_at_4.32.40_PM,,2018-11-20T00:38:40+00:00,png,image,846,782,1.08184,1.092755,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674320/Screen_Shot_2018-11-19_at_4.32.40_PM.png
Screen_Shot_2018-11-19_at_4.32.43_PM,,2018-11-20T00:38:40+00:00,png,image,780,738,1.05691,0.912998,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674320/Screen_Shot_2018-11-19_at_4.32.43_PM.png
Screen_Shot_2018-11-19_at_4.32.23_PM,,2018-11-20T00:38:39+00:00,png,image,952,928,1.02586,1.381364,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674319/Screen_Shot_2018-11-19_at_4.32.23_PM.png
Screen_Shot_2018-11-19_at_4.32.38_PM,,2018-11-20T00:38:38+00:00,png,image,884,834,1.05995,1.234976,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674318/Screen_Shot_2018-11-19_at_4.32.38_PM.png
Screen_Shot_2018-11-19_at_4.32.36_PM,,2018-11-20T00:38:38+00:00,png,image,892,758,1.17678,1.136772,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674318/Screen_Shot_2018-11-19_at_4.32.36_PM.png
Screen_Shot_2018-11-19_at_4.32.29_PM,,2018-11-20T00:38:37+00:00,png,image,648,596,1.08725,0.629601,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674317/Screen_Shot_2018-11-19_at_4.32.29_PM.png
Screen_Shot_2018-11-19_at_4.32.25_PM,,2018-11-20T00:38:37+00:00,png,image,958,948,1.01055,1.442726,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674317/Screen_Shot_2018-11-19_at_4.32.25_PM.png
Screen_Shot_2018-11-19_at_4.32.34_PM,,2018-11-20T00:38:37+00:00,png,image,760,698,1.08883,0.907253,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674317/Screen_Shot_2018-11-19_at_4.32.34_PM.png
Screen_Shot_2018-11-19_at_4.32.27_PM,,2018-11-20T00:38:37+00:00,png,image,774,722,1.07202,0.900145,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674317/Screen_Shot_2018-11-19_at_4.32.27_PM.png
Screen_Shot_2018-11-19_at_4.32.13_PM,,2018-11-20T00:38:36+00:00,png,image,1038,950,1.09263,1.347519,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674316/Screen_Shot_2018-11-19_at_4.32.13_PM.png
Screen_Shot_2018-11-19_at_4.32.11_PM,,2018-11-20T00:38:34+00:00,png,image,610,586,1.04096,0.598374,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674314/Screen_Shot_2018-11-19_at_4.32.11_PM.png
Screen_Shot_2018-11-19_at_4.32.09_PM,,2018-11-20T00:38:34+00:00,png,image,688,678,1.01475,0.785649,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674314/Screen_Shot_2018-11-19_at_4.32.09_PM.png
Screen_Shot_2018-11-19_at_4.32.06_PM,,2018-11-20T00:38:33+00:00,png,image,840,750,1.12,1.057993,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674313/Screen_Shot_2018-11-19_at_4.32.06_PM.png
Screen_Shot_2018-11-19_at_4.32.03_PM,,2018-11-20T00:38:33+00:00,png,image,866,910,0.95165,1.290848,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674313/Screen_Shot_2018-11-19_at_4.32.03_PM.png
Screen_Shot_2018-11-19_at_4.32.08_PM,,2018-11-20T00:38:33+00:00,png,image,644,654,0.98471,0.695821,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674313/Screen_Shot_2018-11-19_at_4.32.08_PM.png
Screen_Shot_2018-11-19_at_4.31.56_PM,,2018-11-20T00:38:33+00:00,png,image,736,698,1.05444,0.889153,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674313/Screen_Shot_2018-11-19_at_4.31.56_PM.png
Screen_Shot_2018-11-19_at_4.32.01_PM,,2018-11-20T00:38:33+00:00,png,image,710,668,1.06287,0.781854,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674313/Screen_Shot_2018-11-19_at_4.32.01_PM.png
Screen_Shot_2018-11-19_at_4.31.58_PM,,2018-11-20T00:38:32+00:00,png,image,778,726,1.07163,0.963519,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674312/Screen_Shot_2018-11-19_at_4.31.58_PM.png
Screen_Shot_2018-11-19_at_4.31.53_PM,,2018-11-20T00:38:30+00:00,png,image,492,462,1.06494,0.398795,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674310/Screen_Shot_2018-11-19_at_4.31.53_PM.png
Screen_Shot_2018-11-19_at_4.29.59_PM,,2018-11-20T00:38:30+00:00,png,image,764,782,0.97698,0.954161,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674310/Screen_Shot_2018-11-19_at_4.29.59_PM.png
Screen_Shot_2018-11-19_at_4.31.51_PM,,2018-11-20T00:38:30+00:00,png,image,768,660,1.16364,0.86887,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674310/Screen_Shot_2018-11-19_at_4.31.51_PM.png
Screen_Shot_2018-11-19_at_4.31.44_PM,,2018-11-20T00:38:30+00:00,png,image,772,746,1.03485,0.9572,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674310/Screen_Shot_2018-11-19_at_4.31.44_PM.png
Screen_Shot_2018-11-19_at_4.30.02_PM,,2018-11-20T00:38:29+00:00,png,image,782,838,0.93317,1.054577,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674309/Screen_Shot_2018-11-19_at_4.30.02_PM.png
Screen_Shot_2018-11-19_at_4.30.05_PM,,2018-11-20T00:38:29+00:00,png,image,768,742,1.03504,0.951208,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674309/Screen_Shot_2018-11-19_at_4.30.05_PM.png
Screen_Shot_2018-11-19_at_4.29.56_PM,,2018-11-20T00:38:28+00:00,png,image,1352,1172,1.15358,2.088326,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674308/Screen_Shot_2018-11-19_at_4.29.56_PM.png
Screen_Shot_2018-11-19_at_4.29.21_PM,,2018-11-20T00:38:27+00:00,png,image,940,770,1.22078,1.160459,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674307/Screen_Shot_2018-11-19_at_4.29.21_PM.png
Screen_Shot_2018-11-19_at_4.29.47_PM,,2018-11-20T00:38:27+00:00,png,image,1474,1272,1.15881,2.451085,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674307/Screen_Shot_2018-11-19_at_4.29.47_PM.png
Screen_Shot_2018-11-19_at_4.29.55_PM,,2018-11-20T00:38:27+00:00,png,image,1328,1210,1.09752,2.113183,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674307/Screen_Shot_2018-11-19_at_4.29.55_PM.png
Screen_Shot_2018-11-19_at_4.29.16_PM,,2018-11-20T00:38:26+00:00,png,image,920,822,1.11922,1.202995,https://res.cloudinary.com/mtylerpreston/image/upload/v1542674306/Screen_Shot_2018-11-19_at_4.29.16_PM.png
